"datePosted","description","baseSalary_minValue","baseSalary_maxValue","employmentType","industry","jobLocationType","applicantLocationRequirements","title","image","occupationalCategory","workHours","validThrough","hiringOrganization_name","hiringOrganization_url","hiringOrganization_logo","directApply","data_slug","data_url","data_company","data_id","data_search","tags","skills","jobBenefits","applyLink"
"2024-06-10T13:00:03+00:00","WHAT YOU WILL DO

onX Offroad is looking for a&nbsp;Vertical Marketing Specialist with strong organizational skills and a passion for off-roading to join the team. In this role, you'll collaborate closely with the team, primarily focusing on scaling our ambassador program, tracking ambassador deliverables and data, and distributing onX perks. You'll be the face of the onX Offroad Masterclass and assist in scaling our micro-influencer program from scratch, requiring innovation and adaptability.&nbsp;This is a great opportunity to be a part of a dynamic growing company focused on making an impact on the business, and bring your understanding of product marketing to help us achieve our goals. This position will report to the Director of Offroad Marketing.&nbsp;
As an onX Vertical Marketing Specialist, your essential job duties and responsibilities will look like:&nbsp;


Become the face of the onX Offroad Masterclass, a live class that happens 1x a month on Zoom&nbsp;

Manage 
 Apply now and work remotely at onX",50000,100000,"FULL_TIME","Startups","TELECOMMUTE","United States","Vertical Marketing Specialist Offroad","https://remoteok.com/assets/img/jobs/9d2ac55f2d4c0acc190e7c78fac720b21718024404.png","Vertical Marketing Specialist Offroad","Flexible","2024-09-08T13:00:03+00:00","onX","https://remoteok.com/onx","https://remoteok.com/assets/img/jobs/9d2ac55f2d4c0acc190e7c78fac720b21718024404.png","http://schema.org/False","remote-vertical-marketing-specialist-offroad-onx-795742","/remote-jobs/remote-vertical-marketing-specialist-offroad-onx-795742","onX","795742","onX Vertical Marketing Specialist Offroad","[""Director"",""Manager"",""Edu"",""Mobile"",""Strategy"",""Management"",""Marketing"",""Health"",""Full-Time"",""Non Tech""]","[""Director"",""Manager"",""Edu"",""Mobile"",""Strategy"",""Management"",""Marketing"",""Health"",""Full-Time"",""Non Tech""]","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/795742"
"2024-06-10T18:00:03+00:00","Get to know us

At eyeo, we transform the internet into a trusted, sustainable and accessible place where users regain control over their experience, content creators and publishers are rewarded for their content, and advertisers and consumers can connect on mutually agreed terms.&nbsp;

eyeo’s market-leading ad-filtering technology powers products like Adblock Plus and AdBlock as well as technical integrations for popular browsers. Our solutions empower users to control their online experience and privacy, while providing monetization for content creators, publishers and advertisers.

In combining our partnerships and our subsidiary products, our technology reaches 350 million monthly active users worldwide.

eyeo is a global employer of over 300 people working remotely in more than 30 countries (predominantly North America and Europe) with our HQ in Berlin and small offices in Cologne, Toronto and NYC (planned soon).
How we work

eyeo has colleagues based all over the wo
 Apply now and work remotely at eyeo",65000,110000,"FULL_TIME","Startups","TELECOMMUTE","Germany","QA Automation Engineer Berlin","https://remoteok.com/assets/img/jobs/af8c931142d7b3ebd2d9533eeaa8b6af1718042403.jpg","QA Automation Engineer Berlin","Flexible","2024-09-08T18:00:03+00:00","eyeo","https://remoteok.com/eyeo","https://remoteok.com/assets/img/jobs/af8c931142d7b3ebd2d9533eeaa8b6af1718042403.jpg","http://schema.org/False","remote-qa-automation-engineer-berlin-eyeo-796046","/remote-jobs/remote-qa-automation-engineer-berlin-eyeo-796046","eyeo","796046","eyeo QA Automation Engineer Berlin","[""Design"",""System"",""Technical"",""Software"",""Testing"",""Test"",""Web"",""Quality Assurance"",""Firebase"",""Git"",""Mobile"",""Content"",""Senior"",""Excel"",""Engineer"",""Recruitment""]","[""Design"",""System"",""Technical"",""Software"",""Testing"",""Test"",""Web"",""Quality Assurance"",""Firebase"",""Git"",""Mobile"",""Content"",""Senior"",""Excel"",""Engineer"",""Recruitment""]","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/796046"
"2024-06-10T17:00:03+00:00","The Finance &amp; Accounting Analyst Role

This role is a critical asset to our Finance team, tasked with operationalizing and executing our thoughtful financial strategy. We are searching for a self-starter and detail-oriented leader to support robust and accurate processes for our core finance activities. You will manage AP/AR, expenses, financial reporting, and tax preparation, among other key reporting tasks that drive accountability across teams.

You will also lead and ensure adherence to the organization-wide financial budget, tracking spending, reporting, and managing our team’s spending policies on a monthly basis. In this role, you will operate in an autonomous yet cross-functional environment, leveraging your sharp analytical mindset and tenacious problem-solving abilities. The ideal candidate is adept at navigating ambiguity, asking the right questions, interpreting data, and delivering accurate financial predictions.
What You Will Do


Maintain and improve all 
 Apply now and work remotely at Peregrine Technologies",55000,82500,"FULL_TIME","Startups","TELECOMMUTE","Anywhere","Finance & Accounting Analyst","https://remoteok.com/assets/img/jobs/b24873a30b1829db2fd32bf5e445455e1718038804.png","Finance & Accounting Analyst","Flexible","2024-09-08T17:00:03+00:00","Peregrine Technologies","https://remoteok.com/peregrine-technologies","https://remoteok.com/assets/img/jobs/b24873a30b1829db2fd32bf5e445455e1718038804.png","http://schema.org/False","remote-finance-accounting-analyst-peregrine-technologies-795985","/remote-jobs/remote-finance-accounting-analyst-peregrine-technologies-795985","Peregrine Technologies","795985","Peregrine Technologies Finance & Accounting Analyst","[""Analyst"",""Accounting"",""Support"",""Financial"",""Investor"",""Finance"",""Leader"",""Management"",""Lead"",""Operational"",""Non Tech""]","[""Analyst"",""Accounting"",""Support"",""Financial"",""Investor"",""Finance"",""Leader"",""Management"",""Lead"",""Operational"",""Non Tech""]","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/795985"
"2024-06-10T16:00:02+00:00","
Seeking experienced temporary administrative assistants to assist in creating the Forbes Lists, Accounting.

Requirements:


Skilled in working with spreadsheets as well as database management experience

Research experience

Readiness to work quickly on multiple projects with multiple stakeholders

Commitment to detail and deadlines with high-level time management and organizational skills

Ability to handle outreach to nominated CPAs




The ideal candidate:


Familiarity with analytics and research methods, formulas, survey design, and statistical analysis

Project management experience

Engaging interpersonal communication skills

Commitment to detail and deadlines

Knowledge and experience in the accounting field a +

Bachelor’s degree required

Journalism experience a +




The hourly rate for this role is $30.00 - $30.00.

Forbes has estimated the compensation range set forth above in good faith.&nbsp; The compe
 Apply now and work remotely at Forbes",50000,75000,"FULL_TIME","Startups","TELECOMMUTE","United States","Temporary Administrative Assistant CPA List","https://remoteok.com/assets/img/jobs/bd862363e3e5cd91bbc94603a6d906861718035202.jpg","Temporary Administrative Assistant CPA List","Flexible","2024-09-08T16:00:02+00:00","Forbes","https://remoteok.com/forbes","https://remoteok.com/assets/img/jobs/bd862363e3e5cd91bbc94603a6d906861718035202.jpg","http://schema.org/False","remote-temporary-administrative-assistant-cpa-list-forbes-795924","/remote-jobs/remote-temporary-administrative-assistant-cpa-list-forbes-795924","Forbes","795924","Forbes Temporary Administrative Assistant CPA List","[""Assistant"",""Accounting"",""Edu"",""Management"",""Analytics"",""Non Tech""]","[""Assistant"",""Accounting"",""Edu"",""Management"",""Analytics"",""Non Tech""]","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/795924"
"2024-06-10T13:00:11+00:00","
Supabase is an open source and fully remote company building developer tools for databases. We are seeking backend Elixir experts.
About Elixir at Supabase

Supabase's Realtime server is written in Elixir and manages broadcasting database updates to thousands of connected clients for Supabase customers. We starting to work on our next iteration of Realtime, which includes Multiplayer functionality, like Presence and Broadcasts.

Supabase recently acquired Logflare which is written in Elixir. Logflare handles almost two billion log events per day and is growing rapidly. Logflare also serves SQL queries allowing Supabase customers to query and visualize structured Postgres and infrastructures logs.

Elixir is powering more and more backend functionality at Supabase and we need your help!
You will


Support ongoing Elixir projects and developers with a deep understanding of the Erlang VM.

Build out custom observability infrastructure to support daily operations of thousand
 Apply now and work remotely at Supabase",72500,110000,"FULL_TIME","Startups","TELECOMMUTE","Anywhere","Elixir Engineer","https://remoteok.com/assets/img/jobs/03c3d909e13f5bbd4d1c81221e3a92481718024411.png","Elixir Engineer","Flexible","2024-09-08T13:00:11+00:00","Supabase","https://remoteok.com/supabase","https://remoteok.com/assets/img/jobs/03c3d909e13f5bbd4d1c81221e3a92481718024411.png","http://schema.org/False","remote-elixir-engineer-supabase-795743","/remote-jobs/remote-elixir-engineer-supabase-795743","Supabase","795743","Supabase Elixir Engineer","[""Support"",""Developer"",""Edu"",""Erlang"",""Operations"",""Engineer"",""Backend""]","[""Support"",""Developer"",""Edu"",""Erlang"",""Operations"",""Engineer"",""Backend""]","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/795743"
"2024-06-10T13:00:03+00:00","WHAT YOU WILL DO

onX Offroad is looking for a&nbsp;Vertical Marketing Specialist with strong organizational skills and a passion for off-roading to join the team. In this role, you'll collaborate closely with the team, primarily focusing on scaling our ambassador program, tracking ambassador deliverables and data, and distributing onX perks. You'll be the face of the onX Offroad Masterclass and assist in scaling our micro-influencer program from scratch, requiring innovation and adaptability.&nbsp;This is a great opportunity to be a part of a dynamic growing company focused on making an impact on the business, and bring your understanding of product marketing to help us achieve our goals. This position will report to the Director of Offroad Marketing.&nbsp;
As an onX Vertical Marketing Specialist, your essential job duties and responsibilities will look like:&nbsp;


Become the face of the onX Offroad Masterclass, a live class that happens 1x a month on Zoom&nbsp;

Manage 
 Apply now and work remotely at onX",50000,100000,"FULL_TIME","Startups","TELECOMMUTE","United States","Vertical Marketing Specialist Offroad","https://remoteok.com/assets/img/jobs/9d2ac55f2d4c0acc190e7c78fac720b21718024404.png","Vertical Marketing Specialist Offroad","Flexible","2024-09-08T13:00:03+00:00","onX","https://remoteok.com/onx","https://remoteok.com/assets/img/jobs/9d2ac55f2d4c0acc190e7c78fac720b21718024404.png","http://schema.org/False","remote-vertical-marketing-specialist-offroad-onx-795742","/remote-jobs/remote-vertical-marketing-specialist-offroad-onx-795742","onX","795742","onX Vertical Marketing Specialist Offroad","[""Director"",""Manager"",""Edu"",""Mobile"",""Strategy"",""Management"",""Marketing"",""Health"",""Full-Time"",""Non Tech""]","[""Director"",""Manager"",""Edu"",""Mobile"",""Strategy"",""Management"",""Marketing"",""Health"",""Full-Time"",""Non Tech""]","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/795742"
"2024-06-10T12:00:03+00:00","DEVOPS ENGINEER – PARAGON DEVELOPMENT
Paragon | Altera Digital Health (alterahealth.com)
Remote U.S. or Canadian-based Role (ET time zone hours) 

JOB SUMMARY

Paragon is seeking a DevOps Engineer to join our growing team. In this role, you will play a critical role in supporting and facilitating development operations for our Paragon solution. Our team serves as the glue between the development teams, administering all our internal systems that support the development process. This is a unique opportunity to work on a complex and ever-evolving product in a fast-paced environment.

KEY RESPONSIBILITIES


Collaborate with development teams on the containerization of Paragon.

Facilitate builds and releases using pipelines and other various processes.

Administer our Azure infrastructure including but not limited to VM’s, Azure Kubernetes, SQL Servers, Containers, ACR, etc.

Develop and implement new enhancements, tools, and features in the DevOps space
 Apply now and work remotely at Altera Digital Health Inc. United States",60000,100000,"FULL_TIME","Startups","TELECOMMUTE","United States","DevOps Engineer Paragon Development","https://remoteok.com/assets/img/jobs/d345758318bd984e247ca837bcb502831718020804.jpg","DevOps Engineer Paragon Development","Flexible","2024-09-08T12:00:03+00:00","Altera Digital Health Inc. United States","https://remoteok.com/altera-digital-health-inc-united-states","https://remoteok.com/assets/img/jobs/d345758318bd984e247ca837bcb502831718020804.jpg","http://schema.org/False","remote-devops-engineer-paragon-development-altera-digital-health-inc-united-states-795681","/remote-jobs/remote-devops-engineer-paragon-development-altera-digital-health-inc-united-states-795681","Altera Digital Health Inc. United States","795681","Altera Digital Health Inc. United States DevOps Engineer Paragon Development","[""Grafana"",""Support"",""Software"",""Travel"",""DevOps"",""Microsoft"",""Mobile"",""Junior"",""Operations"",""Medical"",""Health"",""Healthcare"",""Engineer"",""Linux""]","[""Grafana"",""Support"",""Software"",""Travel"",""DevOps"",""Microsoft"",""Mobile"",""Junior"",""Operations"",""Medical"",""Health"",""Healthcare"",""Engineer"",""Linux""]","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/795681"
"2024-06-10T08:00:02+00:00","
FIXED-TERM, FULL-TIME JOB VACANCY
Kenneth Roth Practitioner-In-Residence
Program or Advocacy Department&nbsp;
Multiple Locations Considered

Application deadline: 3 July 2024

The Organization

Kenneth Roth was Human Rights Watch’s (HRW) longest-serving executive director (1993 – 2022). His ambitious vision for HRW’s role in influencing how governments deliver on their human rights obligations saw the organization grow to a staff representing roughly 70+ nationalities covering more than 100 countries.

Our staff are country experts, lawyers, journalists, and others who work to protect the most at risk, from vulnerable minorities and civilians in wartime, to refugees and children in need. We direct our advocacy towards governments, armed groups and businesses, pushing them to change or enforce their laws, policies and practices. We are experts in using the media – both traditional and social media – to create and amplify pressure for human rights change. We partne
 Apply now and work remotely at Human Rights Watch",60000,110000,"FULL_TIME","Startups","TELECOMMUTE","South Africa","Kenneth Roth Practitioner In Residence",,"Kenneth Roth Practitioner In Residence","Flexible","2024-09-08T08:00:02+00:00","Human Rights Watch","https://remoteok.com/human-rights-watch",,"http://schema.org/False","remote-kenneth-roth-practitioner-in-residence-human-rights-watch-795439","/remote-jobs/remote-kenneth-roth-practitioner-in-residence-human-rights-watch-795439","Human Rights Watch","795439","Human Rights Watch Kenneth Roth Practitioner In Residence","[""Security"",""Technical"",""Support"",""Director"",""Edu"",""Leader"",""Strategy"",""Management"",""Lead"",""Go"",""Recruitment"",""Executive"",""Full-Time""]","[""Security"",""Technical"",""Support"",""Director"",""Edu"",""Leader"",""Strategy"",""Management"",""Lead"",""Go"",""Recruitment"",""Executive"",""Full-Time""]","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/795439"
"2024-06-10T06:00:03+00:00","
About the Role:

The Executive Operations partner will work closely with leaders within the Sales organization. This person will be responsible for ensuring the operations of the leaders run smoothly and that the team has strong practices for coordination, execution, communication, and alignment.&nbsp;

This role serves as the primary partner to 2-3 leaders within the Sales organization. You will be in a key partnership position, helping to drive Gusto forward and scale. You will also be a part of the Revenue Executive Operations community and report directly to the lead Revenue Executive Operations partner.

Here’s what you’ll do day-to-day:


Expert of ceremonies: strategically partner to prioritize and coordinate the leader’s time. Make sure it aligns with the priorities of the department, plus creating a system of accountability so that the time allocation can evolve and change as needed. The leader’s time should be prioritized in an intentional and deliberate 
 Apply now and work remotely at Gusto, Inc.",55000,107500,"FULL_TIME","Startups","TELECOMMUTE","United States","Senior Executive Assistant Sales","https://remoteok.com/assets/img/jobs/c2d362d138a072612f19884c6933313f1717999204.png","Senior Executive Assistant Sales","Flexible","2024-09-08T06:00:03+00:00","Gusto, Inc.","https://remoteok.com/gusto-inc","https://remoteok.com/assets/img/jobs/c2d362d138a072612f19884c6933313f1717999204.png","http://schema.org/False","remote-senior-executive-assistant-sales-gusto-inc-795307","/remote-jobs/remote-senior-executive-assistant-sales-gusto-inc-795307","Gusto, Inc.","795307","Gusto, Inc. Senior Executive Assistant Sales","[""Assistant"",""System"",""Travel"",""Lead"",""Senior"",""Junior"",""Operations"",""Sales"",""Executive""]","[""Assistant"",""System"",""Travel"",""Lead"",""Senior"",""Junior"",""Operations"",""Sales"",""Executive""]","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/795307"
"2024-06-10T02:00:02+00:00","About Your Role&nbsp;

Within our Customer Experience (CX) organization, we are looking for customer-focused individuals that want to help carry out the CX mission of enabling our healthcare customers to maximize the value of QGenda! Individuals that have a thirst for knowledge, a natural curiosity to learn and a desire to identify root causes of strange problems but find the most effective solutions to meet the customers needs are who we are looking for.&nbsp;

As a Technical Account Manager (TAM) on the Credentialing team, you will be the trusted technical advisor throughout a customer's lifecycle. You are a QGenda product expert and will leverage your knowledge to ensure our customers adopt and utilize QGenda to its fullest potential. You will work closely with the Customer Success Manager (CSM) as well as every other team within QGenda, from Sales and Product Engineering, to Implementation and Customer Support.&nbsp;
How You’ll Make an Impact&nbsp;



Provide technical s
 Apply now and work remotely at QGenda",95000,152500,"FULL_TIME","Startups","TELECOMMUTE","United States","Technical Account Manager Credentialing","https://remoteok.com/assets/img/jobs/fd725753a62628ee707321d005d712ff1717984805.png","Technical Account Manager Credentialing","Flexible","2024-09-08T02:00:02+00:00","QGenda","https://remoteok.com/qgenda","https://remoteok.com/assets/img/jobs/fd725753a62628ee707321d005d712ff1717984805.png","http://schema.org/False","remote-technical-account-manager-credentialing-qgenda-795066","/remote-jobs/remote-technical-account-manager-credentialing-qgenda-795066","QGenda","795066","QGenda Technical Account Manager Credentialing","[""Manager"",""Training"",""Technical"",""Support"",""Travel"",""Sales"",""Healthcare"",""Engineering""]","[""Manager"",""Training"",""Technical"",""Support"",""Travel"",""Sales"",""Healthcare"",""Engineering""]","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/795066"
"2024-06-10T01:00:02+00:00","
Senior Account Executive, Programmatic Media Sales (Los Angeles)

Are you looking to join a Global Tech leader?&nbsp;

Then we have an exciting opportunity for you!&nbsp;

Broadsign is a growing company with a mission to make buying, selling, and delivering out-of-home media easier than ever. Our software is operated by some of the most successful out-of-home businesses and powers impactful, compelling campaigns seen across the world. Come light up the world!

 

Position Summary

Your day-to-day will vary but your mission is simple; As a key member of our Programmatic team, you will be taking full responsibility for business development activities of enterprise accounts by educating buyers on the new opportunities brought forth by our products. Your territory will consist of media buyers from agencies and brands. You’ll put your sales experience to use by determining client needs and recommending optimal programmatic DOOH proposals and supporting agency-wide agreements
 Apply now and work remotely at Broadsign Careers",55000,107500,"FULL_TIME","Startups","TELECOMMUTE","United States","Senior Account Executive Programmatic Media Sales","https://remoteok.com/assets/img/jobs/6d2cbeb997ff288cc43c52a5da5ca3221717981203.png","Senior Account Executive Programmatic Media Sales","Flexible","2024-09-08T01:00:02+00:00","Broadsign Careers","https://remoteok.com/broadsign-careers","https://remoteok.com/assets/img/jobs/6d2cbeb997ff288cc43c52a5da5ca3221717981203.png","http://schema.org/False","remote-senior-account-executive-programmatic-media-sales-broadsign-careers-795011","/remote-jobs/remote-senior-account-executive-programmatic-media-sales-broadsign-careers-795011","Broadsign Careers","795011","Broadsign Careers Senior Account Executive Programmatic Media Sales","[""Support"",""Software"",""Senior"",""Sales"",""Health"",""Educational"",""Executive""]","[""Support"",""Software"",""Senior"",""Sales"",""Health"",""Educational"",""Executive""]","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/795011"
"2024-06-10T00:00:05+00:00","
The Role:

The Enterprise Account Executive, is a highly motivated and results-driven individual with a primary focus on winning net-new business in the Enterprise segment (2.5bn+). You will be responsible for driving revenue growth through new customer acquisition, and fostering strong relationships with channel partners to help expand our customer base. You will be a senior member of the sales organization, providing support to other reps by sharing best practices, providing guidance on sales process, and showing the team what good looks like while continuing to create, progress and close pipeline.

What You’ll Do As Enterprise Account Executive:


Identify and continuously engage with potential clients, aligning their cybersecurity needs with Recorded Future’s solutions

Stay informed about the latest industry trends, competitor offerings, and market developments to effectively position Recorded Future's solutions in new customer markets.

Develop and maintain
 Apply now and work remotely at Recorded Future",50000,105000,"FULL_TIME","Startups","TELECOMMUTE","United States","Account Executive Enterprise","https://remoteok.com/assets/img/jobs/13daf6e2fc3ebb5a8374a1931933af3c1717977606.png","Account Executive Enterprise","Flexible","2024-09-08T00:00:05+00:00","Recorded Future","https://remoteok.com/recorded-future","https://remoteok.com/assets/img/jobs/13daf6e2fc3ebb5a8374a1931933af3c1717977606.png","http://schema.org/False","remote-account-executive-enterprise-recorded-future-794950","/remote-jobs/remote-account-executive-enterprise-recorded-future-794950","Recorded Future","794950","Recorded Future Account Executive Enterprise","[""Security"",""Recruiter"",""Support"",""Growth"",""Edu"",""Leader"",""Senior"",""Analytics"",""Sales"",""Executive"",""Full-Time""]","[""Security"",""Recruiter"",""Support"",""Growth"",""Edu"",""Leader"",""Senior"",""Analytics"",""Sales"",""Executive"",""Full-Time""]","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/794950"
"2024-06-09T23:00:11+00:00","
About Airalo
Alo! Airalo is the world’s first eSIM store that helps people connect in over 200+ countries and regions across the globe. We are building the next digital service that revolutionizes the telecom industry. We are a travel-tech company and an equal-opportunity environment that values and executes diversity, inclusion, and equity. Our team is spread across 50+ countries and six continents. What glues us together is our commitment to changing the way you connect. 


About you
We hope that you care deeply about the quality of your work, the intrinsic worth of tasks, and the success of your team. You are self-disciplined and do not require micromanagement in terms of your skillset and work ethic. You do your best to flourish as an individual every day while working hard to foster a collaborative team environment. You believe in the importance of being — and staying — authentic, honest, positive, and kind. You are a good interlocutor with clear and concise communica
 Apply now and work remotely at Airalo",50000,105000,"FULL_TIME","Startups","TELECOMMUTE","Anywhere","Partnerships Director","https://remoteok.com/assets/img/jobs/3008940ae46e54c0e0aa31e8f32d8bca1717974011.png","Partnerships Director","Flexible","2024-09-07T23:00:11+00:00","Airalo","https://remoteok.com/airalo","https://remoteok.com/assets/img/jobs/3008940ae46e54c0e0aa31e8f32d8bca1717974011.png","http://schema.org/False","remote-partnerships-director-airalo-794890","/remote-jobs/remote-partnerships-director-airalo-794890","Airalo","794890","Airalo Partnerships Director","[""Director"",""Teach"",""Travel"",""Leader"",""Management"",""Lead"",""Operations"",""Telecom"",""Sales"",""Engineering"",""Full-Time"",""Non Tech""]","[""Director"",""Teach"",""Travel"",""Leader"",""Management"",""Lead"",""Operations"",""Telecom"",""Sales"",""Engineering"",""Full-Time"",""Non Tech""]","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/794890"
