"datePosted","validThrough","data_id","title","data_slug","data_url","data_search","jobLocation","directApply","baseSalary","employmentType","industry","jobLocationType","applicantLocationRequirements","occupationalCategory","workHours","hiringOrganization","description","jobBenefits","applyLink","tags","skills"
"2024-06-06T18:55:08+00:00","2024-09-04T18:55:08+00:00","791003","Data Analyst","remote-data-analyst-peaq-network-791003","/remote-jobs/remote-data-analyst-peaq-network-791003","Peaq Network Data Analyst","{""address"":{""@type"":""PostalAddress"",""addressCountry"":""Anywhere"",""addressRegion"":""Anywhere"",""streetAddress"":""Anywhere"",""postalCode"":""Anywhere"",""addressLocality"":""Anywhere""}}","http://schema.org/False","{""@type"":""MonetaryAmount"",""currency"":""USD"",""value"":{""@type"":""QuantitativeValue"",""minValue"":77500,""maxValue"":142500,""unitText"":""YEAR""}}","FULL_TIME","Startups","TELECOMMUTE","{""@type"":""Country"",""name"":""Anywhere""}","Data Analyst","Flexible","{""@type"":""Organization"",""name"":""Peaq Network"",""url"":""https://remoteok.com/peaq-network"",""sameAs"":""https://remoteok.com/peaq-network""}","
The role and a bit about us

We’re looking for a Data Analyst to take full ownership of collecting, processing, and analyzing large datasets to identify trends, patterns, and insights that will drive our business decisions. You'll collaborate with multiple teams, leveraging your analytical prowess to support, improve operations, and inform strategy.

You’ll be joining a team of hungry entrepreneurs, visionaries, engineers, and creatives, driven by the opportunity to have a real-world impact. We’re experience-oriented, performance driven, and go through life with a ‘can-do’ attitude – because that’s what it takes to positively shape our collective future.

If that resonates with you, let’s dive into the details.  
What you bring to the table


Experience as Marketing Data Analyst, Data Analyst, Analytics Manager, or a similar role.

Experience with web analytics and ad (incl. social media) platforms (Twitter, Google Ads, YT, etc.).

Experience in us
 Apply now and work remotely at Peaq Network","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/791003","[""Analyst"",""Web3"",""Technical"",""Support"",""Growth"",""Web"",""Strategy"",""Operational"",""Marketing"",""Analytics"",""Go""]","[""Analyst"",""Web3"",""Technical"",""Support"",""Growth"",""Web"",""Strategy"",""Operational"",""Marketing"",""Analytics"",""Go""]"
"2024-06-06T18:55:07+00:00","2024-09-04T18:55:07+00:00","791005","Strategy Manager","remote-strategy-manager-windranger-labs-791005","/remote-jobs/remote-strategy-manager-windranger-labs-791005","Windranger Labs Strategy Manager","{""address"":{""@type"":""PostalAddress"",""addressCountry"":""Anywhere"",""addressRegion"":""Anywhere"",""streetAddress"":""Anywhere"",""postalCode"":""Anywhere"",""addressLocality"":""Anywhere""}}","http://schema.org/False","{""@type"":""MonetaryAmount"",""currency"":""USD"",""value"":{""@type"":""QuantitativeValue"",""minValue"":60000,""maxValue"":110000,""unitText"":""YEAR""}}","FULL_TIME","Startups","TELECOMMUTE","{""@type"":""Country"",""name"":""Anywhere""}","Strategy Manager","Flexible","{""@type"":""Organization"",""name"":""Windranger Labs"",""url"":""https://remoteok.com/windranger-labs"",""sameAs"":""https://remoteok.com/windranger-labs""}","Who we are
Mantle Network is an EVM-compatible Ethereum layer 2 (L2) ecosystem designed to enhance scalability and efficiency on the Ethereum blockchain. Our ecosystem encompasses several key elements: Mantle Network, a decentralized autonomous organization (DAO) named Mantle Governance, and an Ether (ETH) liquid staking protocol, Mantle LSP.
Central to our ecosystem is the Mantle token ($MNT), which serves as both the product and governance token, linking the various elements of our network seamlessly.
According to L2BEAT, Mantle Network is ranked as the eighth largest L2 network by total value locked (TVL), establishing it as one of the most prominent L2 solutions in the space. Additionally, Mantle LSP ranks as the fourth largest liquid staking protocol by TVL, as reported by DefiLlama. Mantle also has one of the world's largest treasuries, valued at $3.8 billion, which it leverages effectively to incentivize ecosystem growth.
About this role
As a Strategy Manager you will be re
 Apply now and work remotely at Windranger Labs","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/791005","[""Manager"",""Ethereum"",""Technical"",""Support"",""Growth"",""Investment"",""Strategy"",""Management"",""Operations"",""Executive""]","[""Manager"",""Ethereum"",""Technical"",""Support"",""Growth"",""Investment"",""Strategy"",""Management"",""Operations"",""Executive""]"
"2024-06-06T18:12:03+00:00","2024-09-04T18:12:03+00:00","791004","Senior Manager Data Science","remote-senior-manager-data-science-trm-labs-791004","/remote-jobs/remote-senior-manager-data-science-trm-labs-791004","TRM Labs Senior Manager Data Science","{""address"":{""@type"":""PostalAddress"",""addressCountry"":""Anywhere"",""addressRegion"":""Anywhere"",""streetAddress"":""Anywhere"",""postalCode"":""Anywhere"",""addressLocality"":""Anywhere""}}","http://schema.org/False","{""@type"":""MonetaryAmount"",""currency"":""USD"",""value"":{""@type"":""QuantitativeValue"",""minValue"":90000,""maxValue"":125000,""unitText"":""YEAR""}}","FULL_TIME","Startups","TELECOMMUTE","{""@type"":""Country"",""name"":""Anywhere""}","Senior Manager Data Science","Flexible","{""@type"":""Organization"",""name"":""TRM Labs"",""url"":""https://remoteok.com/trm-labs"",""sameAs"":""https://remoteok.com/trm-labs""}","
TRM is on a mission to build a safer financial system for billions of people. We deliver a blockchain intelligence data platform to financial institutions, crypto companies, and governments to fight cryptocurrency fraud and financial crime. We consider our business — and our profit — as a way to move towards our mission sustainably and at scale. 
As a Data Science Senior Manager at TRM, you'll assume full responsibility for developing custom models, algorithms, and data products integral to enhancing TRM's UX. Working closely with a skilled team of engineers, data scientists, and research scientists, your objective will be to unearth valuable and defensible insights essential for detecting, preventing, and mitigating cryptocurrency fraud and financial crime. Your team's creations will be tailored to identify novel threat vectors unique to cryptocurrencies and blockchains. These tools will be utilized by prestigious entities such as former FBI, Secret Service, and other law enfo
 Apply now and work remotely at TRM Labs","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/791004","[""Manager"",""Design"",""Crypto"",""Cryptocurrency"",""Cryptocurrencies"",""System"",""Technical"",""Code"",""Financial"",""Leader"",""Senior"",""Health"",""Full-Time""]","[""Manager"",""Design"",""Crypto"",""Cryptocurrency"",""Cryptocurrencies"",""System"",""Technical"",""Code"",""Financial"",""Leader"",""Senior"",""Health"",""Full-Time""]"
"2024-06-06T17:00:38+00:00","2024-09-04T17:00:38+00:00","790127","Business Analyst Cash Liquidity management","remote-business-analyst-cash-liquidity-management-capco-790127","/remote-jobs/remote-business-analyst-cash-liquidity-management-capco-790127","Capco Business Analyst Cash Liquidity management","[{""address"":{""lastArrayI"":""1"",""count"":1,""@type"":""PostalAddress"",""addressCountry"":""Belgium"",""addressRegion"":""Anywhere"",""streetAddress"":""Anywhere"",""postalCode"":""Anywhere"",""addressLocality"":""Anywhere""}}]","http://schema.org/False","{""@type"":""MonetaryAmount"",""currency"":""USD"",""value"":{""@type"":""QuantitativeValue"",""minValue"":55000,""maxValue"":95000,""unitText"":""YEAR""}}","FULL_TIME","Startups","TELECOMMUTE","[{""lastArrayI"":""1"",""count"":1,""@type"":""Country"",""name"":""Belgium""}]","Business Analyst Cash Liquidity management","Flexible","{""@type"":""Organization"",""name"":""Capco"",""url"":""https://remoteok.com/capco"",""sameAs"":""https://remoteok.com/capco""}","
Capco – The Future. Now.

Capco is a distinctly and positively different place to work. Much more than consultants, we are active participants in the global financial services industry. Our passionate business and technology professionals enjoy a unique environment where they are actively encouraged to apply intellect, innovation, experience and teamwork. We are dedicated to fully supporting our clients as they respond to challenges and opportunities in: Banking, Capital Markets, Finance Risk &amp; Compliance, Insurance, and Wealth and Investment Management. Experience Capco for yourself at&nbsp; capco.com.

Let’s Talk About You

You want to Own Your Career. You’re serious about rising as far and as fast as your work and achievements can take you. And you’re ready to write the next chapter of your career story: a challenging and rewarding role as a Capco Business Analyst.

Let’s Get Down To Business

We are looking for a Business Analyst to join our Banking team.\
 Apply now and work remotely at Capco","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/790127","[""Analyst"",""Consultancy"",""Financial"",""Investment"",""Finance"",""Banking"",""Mobile"",""Management"",""Senior"",""Health"",""Non Tech""]","[""Analyst"",""Consultancy"",""Financial"",""Investment"",""Finance"",""Banking"",""Mobile"",""Management"",""Senior"",""Health"",""Non Tech""]"
"2024-06-06T17:00:32+00:00","2024-09-04T17:00:32+00:00","790126","Chief Marketing Officer","remote-chief-marketing-officer-appsumo-790126","/remote-jobs/remote-chief-marketing-officer-appsumo-790126","AppSumo Chief Marketing Officer","[{""address"":{""lastArrayI"":""1"",""count"":1,""@type"":""PostalAddress"",""addressCountry"":""United States"",""addressRegion"":""Anywhere"",""streetAddress"":""Anywhere"",""postalCode"":""Anywhere"",""addressLocality"":""Anywhere""}}]","http://schema.org/False","{""@type"":""MonetaryAmount"",""currency"":""USD"",""value"":{""@type"":""QuantitativeValue"",""minValue"":47500,""maxValue"":77500,""unitText"":""YEAR""}}","FULL_TIME","Startups","TELECOMMUTE","[{""lastArrayI"":""1"",""count"":1,""@type"":""Country"",""name"":""United States""}]","Chief Marketing Officer","Flexible","{""@type"":""Organization"",""name"":""AppSumo"",""url"":""https://remoteok.com/appsumo"",""sameAs"":""https://remoteok.com/appsumo"",""logo"":{""@type"":""ImageObject"",""url"":""https://remoteok.com/assets/img/jobs/c27658583dab513e575a2207ecd667641717693232.jpg""}}","Meet AppSumo

AppSumo is the first place entrepreneurs start. We help small businesses become Sumo-sized by promoting great software at awesome prices. We’ve helped launch thousands of top B2B tools like Mailchimp, Evernote, Intercom, and Dropbox just to name a few.

At AppSumo, we believe work doesn’t have to suck. We love helping entrepreneurs build a lifestyle they’re passionate about. And that includes you.

The foundation of our culture is treating teammates like adults. We're intentionally not corporate (down with red tape!). Our voice, our culture, our brand is unique. We're a company of entrepreneurs for entrepreneurs. We don't think of our teammates as cogs in the system but individuals who bring a unique perspective to the culture, vision, and strategy of the business.

We’re on a mission to open the doors of entrepreneurship to everyone. You in?
Why this is your dream job:&nbsp;

As our Chief Marketing Officer, you’ll be working closely with the rest of 
 Apply now and work remotely at AppSumo","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/790126","[""System"",""Ceo"",""Software"",""Leader"",""Strategy"",""Marketing"",""Legal"",""Health"",""Ecommerce"",""Full-Time""]","[""System"",""Ceo"",""Software"",""Leader"",""Strategy"",""Marketing"",""Legal"",""Health"",""Ecommerce"",""Full-Time""]"
"2024-06-06T17:00:26+00:00","2024-09-04T17:00:26+00:00","790125","Global Payroll Specialist","remote-global-payroll-specialist-capco-790125","/remote-jobs/remote-global-payroll-specialist-capco-790125","Capco Global Payroll Specialist","[{""address"":{""lastArrayI"":""1"",""count"":1,""@type"":""PostalAddress"",""addressCountry"":""Czechia"",""addressRegion"":""Anywhere"",""streetAddress"":""Anywhere"",""postalCode"":""Anywhere"",""addressLocality"":""Anywhere""}}]","http://schema.org/False","{""@type"":""MonetaryAmount"",""currency"":""USD"",""value"":{""@type"":""QuantitativeValue"",""minValue"":65000,""maxValue"":155000,""unitText"":""YEAR""}}","FULL_TIME","Startups","TELECOMMUTE","[{""lastArrayI"":""1"",""count"":1,""@type"":""Country"",""name"":""Czechia""}]","Global Payroll Specialist","Flexible","{""@type"":""Organization"",""name"":""Capco"",""url"":""https://remoteok.com/capco"",""sameAs"":""https://remoteok.com/capco""}","
Capco is a Global Business and Technology Consultancy dedicated solely to the Financial Services industry. Our professionals combine innovative thinking with our unrivalled first-hand industry knowledge to offer our clients consulting expertise, complex technology and package integration, and managed services to move their organizations forward.

Do you want to learn more about our culture and people? Visit&nbsp;https://www.capco.com/careers/slovakia

&nbsp;

Benefits of working for Capco:


Technical and soft skills training, professional certifications, full access to the Udemy online learning platform

Sick days, employee’s vacation – 25 days per year, regardless of the age

Cafeteria provided by the Benefits plus services

Fully paid meal vouchers

Smartphone and internet with 1.000 GB of data, laptop

Remote work (Home-office)

We care: we support the well-being of our employees (mental health webinars - Liga za duševné zdravie), team spo
 Apply now and work remotely at Capco","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/790125","[""Payroll"",""HR"",""Consulting"",""Consultancy"",""Support"",""Financial"",""Excel"",""Health"",""Non Tech""]","[""Payroll"",""HR"",""Consulting"",""Consultancy"",""Support"",""Financial"",""Excel"",""Health"",""Non Tech""]"
"2024-06-06T16:00:28+00:00","2024-09-04T16:00:28+00:00","790064","Security Engineer Vulnerability Management","remote-security-engineer-vulnerability-management-coreweave-790064","/remote-jobs/remote-security-engineer-vulnerability-management-coreweave-790064","CoreWeave Security Engineer Vulnerability Management","[{""address"":{""lastArrayI"":""1"",""count"":1,""@type"":""PostalAddress"",""addressCountry"":""United States"",""addressRegion"":""Anywhere"",""streetAddress"":""Anywhere"",""postalCode"":""Anywhere"",""addressLocality"":""Anywhere""}}]","http://schema.org/False","{""@type"":""MonetaryAmount"",""currency"":""USD"",""value"":{""@type"":""QuantitativeValue"",""minValue"":60000,""maxValue"":120000,""unitText"":""YEAR""}}","FULL_TIME","Startups","TELECOMMUTE","[{""lastArrayI"":""1"",""count"":1,""@type"":""Country"",""name"":""United States""}]","Security Engineer Vulnerability Management","Flexible","{""@type"":""Organization"",""name"":""CoreWeave"",""url"":""https://remoteok.com/coreweave"",""sameAs"":""https://remoteok.com/coreweave"",""logo"":{""@type"":""ImageObject"",""url"":""https://remoteok.com/assets/img/jobs/742080d8d2daebfac58c0f7c6c4c2c611717689628.png""}}","
About this Role:

The Vulnerability Management Team at CoreWeave is responsible for shepherding security findings from discovery through closure across a diverse set of technologies.&nbsp; As a member of the Vulnerability Management Team, you will directly help our business understand how vulnerabilities affect our technology stack, employees, partners, vendors, and customers while helping to build and improve our vulnerability management tools, processes, and procedures.

Core Responsibilities:


Helping stakeholders within CoreWeave understand how security vulnerabilities affect the organization while effectively and accurately articulating their impact and importance

Influence and help prioritize the remediation of vulnerabilities using CoreWeave’s vulnerability remediation tools and processes

Identify and help remediate visibility gaps related to vulnerability identification and triaging

Own the expedited vulnerability triaging process to ensure time-sen
 Apply now and work remotely at CoreWeave","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/790064","[""Security"",""React"",""System"",""Training"",""Travel"",""Strategy"",""Management"",""Engineer"",""Linux""]","[""Security"",""React"",""System"",""Training"",""Travel"",""Strategy"",""Management"",""Engineer"",""Linux""]"
"2024-06-06T16:00:22+00:00","2024-09-04T16:00:22+00:00","790063","Senior Detection and Response Engineer","remote-senior-detection-and-response-engineer-coreweave-790063","/remote-jobs/remote-senior-detection-and-response-engineer-coreweave-790063","CoreWeave Senior Detection and Response Engineer","[{""address"":{""lastArrayI"":""1"",""count"":1,""@type"":""PostalAddress"",""addressCountry"":""United States"",""addressRegion"":""Anywhere"",""streetAddress"":""Anywhere"",""postalCode"":""Anywhere"",""addressLocality"":""Anywhere""}}]","http://schema.org/False","{""@type"":""MonetaryAmount"",""currency"":""USD"",""value"":{""@type"":""QuantitativeValue"",""minValue"":60000,""maxValue"":110000,""unitText"":""YEAR""}}","FULL_TIME","Startups","TELECOMMUTE","[{""lastArrayI"":""1"",""count"":1,""@type"":""Country"",""name"":""United States""}]","Senior Detection and Response Engineer","Flexible","{""@type"":""Organization"",""name"":""CoreWeave"",""url"":""https://remoteok.com/coreweave"",""sameAs"":""https://remoteok.com/coreweave"",""logo"":{""@type"":""ImageObject"",""url"":""https://remoteok.com/assets/img/jobs/23f0377316df4483ca9eda5c4d54908e1717689622.png""}}","
About the Role:

As a Senior Detection and Response Engineer, you will join a 24/7 Security Operations team and play a critical role in safeguarding our organization's information assets and ensuring the integrity, confidentiality, and availability of our systems and data. You will be responsible for designing, implementing, and maintaining advanced threat detection systems to safeguard our organization's digital assets against cyber threats. This role requires a proactive mindset, strong analytical skills, and the ability to work collaboratively with cross-functional teams.

Key Responsibilities:


Write custom detection logic while working with the the Security Operations team

Assist in the day-to-day operations of the security operations center (SOC), including monitoring, analysis, and response to security incidents and alerts.

Monitor and report the health of all security sensors across CoreWeave’s environment and drive resolution of reported defects.

D
 Apply now and work remotely at CoreWeave","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/790063","[""macOS"",""Security"",""Training"",""Technical"",""Travel"",""Senior"",""Operations"",""Health"",""Engineer"",""Linux""]","[""macOS"",""Security"",""Training"",""Technical"",""Travel"",""Senior"",""Operations"",""Health"",""Engineer"",""Linux""]"
"2024-06-06T17:00:38+00:00","2024-09-04T17:00:38+00:00","790127","Business Analyst Cash Liquidity management","remote-business-analyst-cash-liquidity-management-capco-790127","/remote-jobs/remote-business-analyst-cash-liquidity-management-capco-790127","Capco Business Analyst Cash Liquidity management","[{""address"":{""lastArrayI"":""1"",""count"":1,""@type"":""PostalAddress"",""addressCountry"":""Belgium"",""addressRegion"":""Anywhere"",""streetAddress"":""Anywhere"",""postalCode"":""Anywhere"",""addressLocality"":""Anywhere""}}]","http://schema.org/False","{""@type"":""MonetaryAmount"",""currency"":""USD"",""value"":{""@type"":""QuantitativeValue"",""minValue"":55000,""maxValue"":95000,""unitText"":""YEAR""}}","FULL_TIME","Startups","TELECOMMUTE","[{""lastArrayI"":""1"",""count"":1,""@type"":""Country"",""name"":""Belgium""}]","Business Analyst Cash Liquidity management","Flexible","{""@type"":""Organization"",""name"":""Capco"",""url"":""https://remoteok.com/capco"",""sameAs"":""https://remoteok.com/capco""}","
Capco – The Future. Now.

Capco is a distinctly and positively different place to work. Much more than consultants, we are active participants in the global financial services industry. Our passionate business and technology professionals enjoy a unique environment where they are actively encouraged to apply intellect, innovation, experience and teamwork. We are dedicated to fully supporting our clients as they respond to challenges and opportunities in: Banking, Capital Markets, Finance Risk &amp; Compliance, Insurance, and Wealth and Investment Management. Experience Capco for yourself at&nbsp; capco.com.

Let’s Talk About You

You want to Own Your Career. You’re serious about rising as far and as fast as your work and achievements can take you. And you’re ready to write the next chapter of your career story: a challenging and rewarding role as a Capco Business Analyst.

Let’s Get Down To Business

We are looking for a Business Analyst to join our Banking team.\
 Apply now and work remotely at Capco","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/790127","[""Analyst"",""Consultancy"",""Financial"",""Investment"",""Finance"",""Banking"",""Mobile"",""Management"",""Senior"",""Health"",""Non Tech""]","[""Analyst"",""Consultancy"",""Financial"",""Investment"",""Finance"",""Banking"",""Mobile"",""Management"",""Senior"",""Health"",""Non Tech""]"
"2024-06-06T17:00:32+00:00","2024-09-04T17:00:32+00:00","790126","Chief Marketing Officer","remote-chief-marketing-officer-appsumo-790126","/remote-jobs/remote-chief-marketing-officer-appsumo-790126","AppSumo Chief Marketing Officer","[{""address"":{""lastArrayI"":""1"",""count"":1,""@type"":""PostalAddress"",""addressCountry"":""United States"",""addressRegion"":""Anywhere"",""streetAddress"":""Anywhere"",""postalCode"":""Anywhere"",""addressLocality"":""Anywhere""}}]","http://schema.org/False","{""@type"":""MonetaryAmount"",""currency"":""USD"",""value"":{""@type"":""QuantitativeValue"",""minValue"":47500,""maxValue"":77500,""unitText"":""YEAR""}}","FULL_TIME","Startups","TELECOMMUTE","[{""lastArrayI"":""1"",""count"":1,""@type"":""Country"",""name"":""United States""}]","Chief Marketing Officer","Flexible","{""@type"":""Organization"",""name"":""AppSumo"",""url"":""https://remoteok.com/appsumo"",""sameAs"":""https://remoteok.com/appsumo"",""logo"":{""@type"":""ImageObject"",""url"":""https://remoteok.com/assets/img/jobs/c27658583dab513e575a2207ecd667641717693232.jpg""}}","Meet AppSumo

AppSumo is the first place entrepreneurs start. We help small businesses become Sumo-sized by promoting great software at awesome prices. We’ve helped launch thousands of top B2B tools like Mailchimp, Evernote, Intercom, and Dropbox just to name a few.

At AppSumo, we believe work doesn’t have to suck. We love helping entrepreneurs build a lifestyle they’re passionate about. And that includes you.

The foundation of our culture is treating teammates like adults. We're intentionally not corporate (down with red tape!). Our voice, our culture, our brand is unique. We're a company of entrepreneurs for entrepreneurs. We don't think of our teammates as cogs in the system but individuals who bring a unique perspective to the culture, vision, and strategy of the business.

We’re on a mission to open the doors of entrepreneurship to everyone. You in?
Why this is your dream job:&nbsp;

As our Chief Marketing Officer, you’ll be working closely with the rest of 
 Apply now and work remotely at AppSumo","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/790126","[""System"",""Ceo"",""Software"",""Leader"",""Strategy"",""Marketing"",""Legal"",""Health"",""Ecommerce"",""Full-Time""]","[""System"",""Ceo"",""Software"",""Leader"",""Strategy"",""Marketing"",""Legal"",""Health"",""Ecommerce"",""Full-Time""]"
"2024-06-06T17:00:26+00:00","2024-09-04T17:00:26+00:00","790125","Global Payroll Specialist","remote-global-payroll-specialist-capco-790125","/remote-jobs/remote-global-payroll-specialist-capco-790125","Capco Global Payroll Specialist","[{""address"":{""lastArrayI"":""1"",""count"":1,""@type"":""PostalAddress"",""addressCountry"":""Czechia"",""addressRegion"":""Anywhere"",""streetAddress"":""Anywhere"",""postalCode"":""Anywhere"",""addressLocality"":""Anywhere""}}]","http://schema.org/False","{""@type"":""MonetaryAmount"",""currency"":""USD"",""value"":{""@type"":""QuantitativeValue"",""minValue"":65000,""maxValue"":155000,""unitText"":""YEAR""}}","FULL_TIME","Startups","TELECOMMUTE","[{""lastArrayI"":""1"",""count"":1,""@type"":""Country"",""name"":""Czechia""}]","Global Payroll Specialist","Flexible","{""@type"":""Organization"",""name"":""Capco"",""url"":""https://remoteok.com/capco"",""sameAs"":""https://remoteok.com/capco""}","
Capco is a Global Business and Technology Consultancy dedicated solely to the Financial Services industry. Our professionals combine innovative thinking with our unrivalled first-hand industry knowledge to offer our clients consulting expertise, complex technology and package integration, and managed services to move their organizations forward.

Do you want to learn more about our culture and people? Visit&nbsp;https://www.capco.com/careers/slovakia

&nbsp;

Benefits of working for Capco:


Technical and soft skills training, professional certifications, full access to the Udemy online learning platform

Sick days, employee’s vacation – 25 days per year, regardless of the age

Cafeteria provided by the Benefits plus services

Fully paid meal vouchers

Smartphone and internet with 1.000 GB of data, laptop

Remote work (Home-office)

We care: we support the well-being of our employees (mental health webinars - Liga za duševné zdravie), team spo
 Apply now and work remotely at Capco","💰 401(k)
🌎 Distributed team
⏰ Async
🤓 Vision insurance
🦷 Dental insurance
🚑 Medical insurance
🏖 Unlimited vacation
🏖 Paid time off
📆 4 day workweek
💰 401k matching
🏔 Company retreats
🏬 Coworking budget
📚 Learning budget
💪 Free gym membership
🧘 Mental wellness budget
🖥 Home office budget
🥧 Pay in crypto
🥸 Pseudonymous
💰 Profit sharing
💰 Equity compensation
⬜️ No whiteboard interview
👀 No monitoring system
🚫 No politics at work
🎅 We hire old (and young)","/l/790125","[""Payroll"",""HR"",""Consulting"",""Consultancy"",""Support"",""Financial"",""Excel"",""Health"",""Non Tech""]","[""Payroll"",""HR"",""Consulting"",""Consultancy"",""Support"",""Financial"",""Excel"",""Health"",""Non Tech""]"
